uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
d0019193-50b7-49a0-8d83-76a97de4d72a,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],1,Y,HAWO,Picoides villosus,species,Hairy Woodpecker,Picidae,N,53,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
6a85e348-22ec-43d6-99f4-f30b892d656e,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],2,Y,PISI,Spinus pinus,species,Pine Siskin,Fringillidae,N,37,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b905f2e6-182c-4c42-8bed-b8421c994e4c,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],1,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,44,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
dcd24ac8-1f83-4da6-b19e-0b4891859eec,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,79,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
ab9069d1-5256-4fd0-895a-08395349d8ca,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
08a6caf9-f9b3-4f71-843f-129b459b6f55,NIWO_001.birdGrid.brd,D13,NIWO,NIWO_001,distributed,B3,2019-07-09T14:41Z,NIWO_001.B3.2019-07-09T08:41-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
f4f54d82-5b00-4900-a165-4c7e9d5e24a0,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],5,Y,COFL,Empidonax occidentalis,species,Cordilleran Flycatcher,Tyrannidae,N,81,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e93fed01-e122-46ff-8c86-4f98495d5cb5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],4,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,46,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
1e2bcc26-179e-4f25-ac11-209ede542dcb,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],3,Y,RECR,Loxia curvirostra,species,Red Crossbill,Fringillidae,N,64,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
32833c1e-b771-4572-9170-28cbc0f81048,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],1,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,67,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
3c9f9c38-9014-4eb2-828d-48c0849d4516,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],2,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,118,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4deb7201-78e9-4265-84c3-e3dc77518a38,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],1,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,88,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
66164aff-333c-44a8-b180-f601f646908a,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],6,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,79,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c9a86d2a-6c11-449a-bb6d-5d87ea7911b1,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],6,Y,DUGR,Dendragapus obscurus,species,Dusky Grouse,Phasianidae,N,69,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
3d7250dc-eb80-4f54-9414-ca2a6f33923a,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,73,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
5619531f-53fc-4b48-b08e-9bf0767ab7d3,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],2,Y,STJA,Cyanocitta stelleri,species,Steller's Jay,Corvidae,N,104,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
8c44e551-7f31-4ed7-8e5e-b245194053d1,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],6,Y,CAJA,Perisoreus canadensis,species,Canada Jay,Corvidae,N,56,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
a21d0dae-db55-4563-b049-3569dbfc27f7,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,92,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0da988ab-b2e1-4719-a287-ae615b7a6b8f,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B3,2019-07-10T11:34Z,NIWO_005.B3.2019-07-10T05:34-06:00[US/Mountain],2,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,71,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
520837eb-e30e-4495-8742-24958fb31e84,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],1,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,39,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0ddea380-8b51-4a36-a030-594b7f9f2b06,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],2,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
cc46851e-f5fb-4cd9-aab5-2dc000a3ab0f,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],4,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,34,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
a092ea4b-32e1-4b13-b119-049b40378a94,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
e534e5c6-c7a0-4934-8051-fe3102ec81a3,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],1,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,28,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
01563894-70f2-44a9-a113-1d052e11e3e5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],1,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,65,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
364a8c99-00c3-432d-90ad-f10653f83cef,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
81da8221-8330-43d2-b1fa-eac8d9063063,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A3,2019-07-10T11:58Z,NIWO_005.A3.2019-07-10T05:58-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
268a5e14-89be-42f7-bd46-7454c1fddc15,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],5,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,41,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
fb2c695f-3877-41ef-81f7-afa75e18b8d0,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
1145b5bb-a928-4fe0-aa8c-04b8e6cfafa9,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],2,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,53,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
40fa78cb-e3b8-4af4-a68a-ee47d5e1743c,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
88e6ed68-a2c2-4689-bd65-79425f4ab8c8,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,49,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
56c6f0f7-9da9-45b8-9bb7-7ecf61080483,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A2,2019-07-10T12:25Z,NIWO_005.A2.2019-07-10T06:25-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
24205a83-beb6-49f3-992b-36655e75cd0e,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],2,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,52,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
9b4a225a-12fb-46d6-ba68-0c2ed7bf9a4d,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],1,Y,WIWA,Cardellina pusilla,species,Wilson's Warbler,Parulidae,N,46,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4d4c06f4-32d6-4de5-977a-16f59bf9855b,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],4,Y,PIGR,Pinicola enucleator,species,Pine Grosbeak,Fringillidae,N,61,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4f455820-c48f-4224-a0c4-7f2127c933f4,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,76,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
51f17b39-ef74-43e6-bb04-5be171350e41,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,38,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b0b9ace9-2bc3-42de-8fa0-9605216467ae,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],6,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,62,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
107e8602-1f00-454b-8110-6f301dc58ab2,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,53,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f46f28e6-4fe4-4b3c-a14e-d4fbb3af7a1a,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],3,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,69,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
13eb0bc3-5951-4e90-a202-c2595b4af50c,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,A1,2019-07-10T12:59Z,NIWO_005.A1.2019-07-10T06:59-06:00[US/Mountain],5,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,41,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
678cdb16-ef75-4397-bc99-89c7db4d3521,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,CLNU,Nucifraga columbiana,species,Clark's Nutcracker,Corvidae,N,44,calling,Yes,Unknown,4,,LDERD,20201223T141931Z,RELEASE-2021
2a0fac5a-ede7-415c-a78e-32c2fcaa01fc,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],3,Y,RBNU,Sitta canadensis,species,Red-breasted Nuthatch,Sittidae,N,70,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
32085100-a078-4145-9579-6d5b93f559a4,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,STJA,Cyanocitta stelleri,species,Steller's Jay,Corvidae,N,84,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
3f9c6630-9df1-42e8-a91b-3e6653c550d9,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],6,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,92,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
85ee4d1b-7511-40c2-a639-278847f4072e,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,75,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
79b256f4-7031-4bb6-b973-f47c4d15fdd4,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
f229cf1c-8fc3-4c5c-a8a3-a57336bcef0f,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,60,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
793c5705-447f-4281-958a-062115e5f986,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,83,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4d9071b1-3dc8-48e9-a15d-65a86d8bd6f3,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,PIGR,Pinicola enucleator,species,Pine Grosbeak,Fringillidae,N,77,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
fe560f69-4733-4b2b-ad4d-48911fb646c8,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],1,Y,CLNU,Nucifraga columbiana,species,Clark's Nutcracker,Corvidae,N,78,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
51363201-2165-422a-bebb-45f1b4f4b7c5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],2,Y,CLNU,Nucifraga columbiana,species,Clark's Nutcracker,Corvidae,N,47,calling,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
62b73900-82e7-4e47-a68e-dad1bcacd409,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],4,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,66,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
1328b555-5eff-4cdc-baf1-e7b7b2561dc1,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B1,2019-07-10T13:24Z,NIWO_005.B1.2019-07-10T07:24-06:00[US/Mountain],4,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,38,visual,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
97c9dd07-cb9f-43cb-aa19-e8047f7c89d5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],2,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,82,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
993001da-f670-4d0f-9226-f0625cf8400e,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
9992666d-e2bf-49cb-818a-3f7432db35a6,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],4,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,67,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
79213a73-bddd-453a-b4d5-0800db513a78,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
b01c518a-d2b9-4f0b-bbab-322712a88a4a,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,16,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
efa749ec-c2b8-4ffe-80cf-03923125a0bb,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],1,Y,DUFL,Empidonax oberholseri,species,Dusky Flycatcher,Tyrannidae,N,17,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
16c36cfc-c471-4296-915e-329d00d96216,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],1,Y,PISI,Spinus pinus,species,Pine Siskin,Fringillidae,N,53,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4963ef68-3388-4706-a7a6-b144f8132b88,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C1,2019-07-10T13:51Z,NIWO_005.C1.2019-07-10T07:51-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
0df5c32b-72e9-4c7e-8ad6-d282bb051632,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
e7e635ef-f022-4578-9c97-ac8778e5df33,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,70,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
014f159d-f886-4610-b216-2c0ed55d556b,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,58,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c91eac32-4bc0-4667-b170-8ce6228cfab4,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,36,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
38ef656b-6af4-46ff-a17f-5e27b3cc5af2,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,62,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
07e2bb4a-3d7b-4471-8907-daafa25da455,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,41,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
83cd6596-5227-47cb-833b-a91ad70c27a7,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],4,Y,PISI,Spinus pinus,species,Pine Siskin,Fringillidae,N,49,calling,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
27755ac1-6792-446f-a498-81a3c00aa538,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
38715a94-ed66-4a32-b97f-2ba797dab3e5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],2,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,97,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b8c35211-09be-4ef2-b0a6-984011ad651e,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C2,2019-07-10T14:19Z,NIWO_005.C2.2019-07-10T08:19-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
2ca88800-bfd7-49d1-ab1b-a8ecb26662e0,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],6,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,48,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
499009a2-d1a2-4384-a85d-8e007316d9a6,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
16d812de-a8ee-46e4-a066-6e80b7d08563,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,75,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
9c2caeee-dc1e-4479-97bc-13413d51f5f4,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,69,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
